1614962446382, 5159-4504-8495-6584, Visa, 9, Aus_der_Region, 2.43, CHF, CHF, 1614962446082, 1.0
1614962566618, "5128-4475-3917-4129", "AMEX", 13, "BioMarkt", 85.52, "CHF", "EUR", 1614962566569, 1.02
1614962566640, "5119-2496-9656-6450", "MasterCard", 8, "Aus_der_Region", 63.62, "CHF", "EUR", 1614962566569, 1.02
1614962566912, "5179-9044-5815-1413", "Visa", 11, "Shop_am_Eck", 54.22, "EUR", "EUR", 1614962567574, 1.0
1614962566696, "5146-7787-8632-8356", "MasterCard", 4, "BioMarkt", 71.69, "CHF", "EUR", 1614962566569, 1.02
1614962566872, "5179-5798-2386-7839", "Diners Club", 8, "Aus_der_Region", 34.97, "CHF", "EUR", 1614962566569, 1.02
1614962567136, "5172-4473-9566-1775", "MasterCard", 3, "SihlCity", 85.72, "CHF", "EUR", 1614962566569, 1.02
1614962567230, "5121-6033-6698-2183", "Visa", 12, "BioMarkt", 61.67, "CHF", "EUR", 1614962566569, 1.02
1614962567274, "5183-4872-4428-2900", "AMEX", 6, "Tante_Emma", 2.72, "CHF", "EUR", 1614962566569, 1.02
1614962567325, "5133-2776-1959-5124", "Diners Club", 12, "BioMarkt", 53.31, "CHF", "EUR", 1614962566569, 1.02
1614962567381, "5162-4860-1255-8347", "AMEX", 13, "BioMarkt", 44.02, "CHF", "EUR", 1614962566569, 1.02
1614962567452, "5121-3403-7258-1899", "Maestro", 0, "Tante_Emma", 5.2, "CHF", "EUR", 1614962566569, 1.02
1614962567620, "5188-4079-4097-5902", "Maestro", 3, "SihlCity", 62.21, "CHF", "EUR", 1614962566569, 1.02
1614962567827, "5116-2435-7999-8952", "AMEX", 8, "Aus_der_Region", 11.42, "CHF", "EUR", 1614962566569, 1.02
1614962567838, "5137-9091-3911-6497", "AMEX", 10, "Aus_der_Region", 22.41, "CHF", "EUR", 1614962566569, 1.02
1614962567014, "5194-5366-4023-9860", "Revolut", 7, "Aus_der_Region", 45.25, "EUR", "EUR", 1614962567574, 1.0
1614962567105, "5142-4874-1189-4632", "Revolut", 5, "Tante_Emma", 79.42, "EUR", "EUR", 1614962567574, 1.0
1614962567188, "5112-8995-3532-2563", "Diners Club", 15, "BioMarkt", 8.2, "EUR", "EUR", 1614962567574, 1.0
1614962567263, "5151-1870-1551-5058", "Revolut", 8, "Aus_der_Region", 17.58, "EUR", "EUR", 1614962567574, 1.0
1614962567284, "5196-2246-7452-6623", "Revolut", 12, "BioMarkt", 55.63, "EUR", "EUR", 1614962567574, 1.0
1614962567343, "5176-8585-7322-6318", "AMEX", 14, "BioMarkt", 32.41, "EUR", "EUR", 1614962567574, 1.0
1614962567610, "5115-2831-4176-7229", "Revolut", 12, "BioMarkt", 42.6, "EUR", "EUR", 1614962567574, 1.0
1614962567725, "5198-6388-6588-6731", "Maestro", 12, "BioMarkt", 40.05, "EUR", "EUR", 1614962567574, 1.0
1614962567746, "5111-2094-6326-4527", "Revolut", 8, "Aus_der_Region", 28.96, "EUR", "EUR", 1614962567574, 1.0
1614962567757, "5194-7389-5707-6331", "MasterCard", 3, "SihlCity", 38.66, "EUR", "EUR", 1614962567574, 1.0
1614962567767, "5158-6441-9084-8303", "Maestro", 10, "Aus_der_Region", 62.05, "EUR", "EUR", 1614962567574, 1.0
1614962567881, "5116-3273-3983-6898", "Visa", 2, "Shop_am_Eck", 0.13, "EUR", "EUR", 1614962567574, 1.0
1614962567999, "5193-6322-9847-8426", "AMEX", 7, "Aus_der_Region", 3.65, "EUR", "EUR", 1614962569582, 1.0
1614962568032, "5135-8016-5260-7304", "AMEX", 8, "Aus_der_Region", 72.02, "EUR", "EUR", 1614962569582, 1.0
1614962568049, "5161-1893-2153-4982", "Visa", 4, "BioMarkt", 76.99, "EUR", "EUR", 1614962569582, 1.0
1614962567957, "5172-3525-7121-1340", "Diners Club", 13, "BioMarkt", 60.26, "CHF", "EUR", 1614962568578, 0.92
1614962567977, "5118-7188-3029-9721", "Maestro", 5, "Tante_Emma", 6.83, "CHF", "EUR", 1614962568578, 0.92
1614962568060, "5156-4109-2696-3258", "MasterCard", 11, "Shop_am_Eck", 27.21, "CHF", "EUR", 1614962568578, 0.92
1614962568090, "5198-1408-2900-2225", "MasterCard", 8, "Aus_der_Region", 31.72, "CHF", "EUR", 1614962568578, 0.92
1614962568187, "5189-4334-6677-7920", "Revolut", 6, "Tante_Emma", 87.19, "CHF", "EUR", 1614962568578, 0.92
1614962568272, "5157-1404-8269-7795", "AMEX", 14, "BioMarkt", 35.25, "CHF", "EUR", 1614962568578, 0.92
1614962568112, "5117-7771-7662-7044", "Maestro", 6, "Tante_Emma", 68.29, "EUR", "EUR", 1614962569582, 1.0
1614962568133, "5157-5078-5656-1773", "Diners Club", 9, "Aus_der_Region", 78.89, "EUR", "EUR", 1614962569582, 1.0
1614962568295, "5112-2200-4895-9219", "AMEX", 3, "SihlCity", 23.14, "EUR", "EUR", 1614962569582, 1.0
1614962568283, "5131-3017-9665-3098", "Diners Club", 4, "BioMarkt", 72.72, "CHF", "EUR", 1614962568578, 0.92
1614962568407, "5149-6248-8026-8292", "Revolut", 5, "Tante_Emma", 35.91, "CHF", "EUR", 1614962568578, 0.92
1614962568304, "5157-8800-3971-7520", "MasterCard", 2, "Shop_am_Eck", 3.39, "EUR", "EUR", 1614962569582, 1.0
1614962568451, "5183-8481-4804-2202", "Maestro", 11, "Shop_am_Eck", 61.97, "CHF", "EUR", 1614962568578, 0.92
1614962568483, "5138-8446-7197-5935", "Revolut", 0, "Tante_Emma", 56.83, "CHF", "EUR", 1614962568578, 0.92
1614962568492, "5185-3698-2944-8116", "MasterCard", 7, "Aus_der_Region", 58.81, "CHF", "EUR", 1614962568578, 0.92
1614962568374, "5121-9913-6174-2699", "MasterCard", 12, "BioMarkt", 29.55, "EUR", "EUR", 1614962569582, 1.0
1614962568620, "5117-5517-4008-8012", "MasterCard", 4, "BioMarkt", 63.29, "CHF", "EUR", 1614962568578, 0.92
1614962568705, "5158-4894-8094-1485", "AMEX", 12, "BioMarkt", 48.4, "CHF", "EUR", 1614962568578, 0.92
1614962568757, "5114-2626-7078-8458", "MasterCard", 6, "Tante_Emma", 32.08, "CHF", "EUR", 1614962568578, 0.92
1614962568546, "5174-1494-8899-2772", "AMEX", 6, "Tante_Emma", 9.69, "EUR", "EUR", 1614962569582, 1.0
1614962568557, "5163-9372-5017-5580", "AMEX", 2, "Shop_am_Eck", 17.26, "EUR", "EUR", 1614962569582, 1.0
1614962568746, "5125-5109-5535-1609", "AMEX", 2, "Shop_am_Eck", 77.63, "EUR", "EUR", 1614962569582, 1.0
1614962568930, "5125-1824-9144-4004", "Visa", 2, "Shop_am_Eck", 56.6, "EUR", "EUR", 1614962569582, 1.0
1614962568941, "5152-1529-2417-7222", "MasterCard", 9, "Aus_der_Region", 49.52, "EUR", "EUR", 1614962569582, 1.0
1614962569168, "5138-3331-4755-9689", "MasterCard", 2, "Shop_am_Eck", 40.78, "EUR", "EUR", 1614962569582, 1.0
1614962569441, "5122-5380-1072-9845", "Visa", 2, "Shop_am_Eck", 0.77, "EUR", "EUR", 1614962569582, 1.0
1614962569480, "5161-5556-6624-9050", "Maestro", 12, "BioMarkt", 70.52, "EUR", "EUR", 1614962569582, 1.0
1614962569592, "5111-1367-4734-8441", "MasterCard", 9, "Aus_der_Region", 0.65, "EUR", "EUR", 1614962569582, 1.0
1614962568841, "5198-4050-9265-6101", "Diners Club", 10, "Aus_der_Region", 56.42, "CHF", "EUR", 1614962568578, 0.92
1614962568985, "5181-6619-8261-1540", "Diners Club", 9, "Aus_der_Region", 78.11, "CHF", "EUR", 1614962568578, 0.92
1614962569137, "5156-2812-5765-3307", "Revolut", 15, "BioMarkt", 65.44, "CHF", "EUR", 1614962568578, 0.92
1614962569263, "5193-7516-7710-4800", "Maestro", 8, "Aus_der_Region", 79.01, "CHF", "EUR", 1614962568578, 0.92
1614962569423, "5192-7001-3728-7589", "Revolut", 5, "Tante_Emma", 46.49, "CHF", "EUR", 1614962568578, 0.92
1614962569462, "5168-6982-9488-7013", "Maestro", 1, "Aus_der_Region", 63.44, "CHF", "EUR", 1614962568578, 0.92
1614962569500, "5196-4029-3638-7544", "MasterCard", 7, "Aus_der_Region", 4.57, "CHF", "EUR", 1614962568578, 0.92
1614962569517, "5139-9240-3655-7624", "Revolut", 8, "Aus_der_Region", 62.09, "CHF", "EUR", 1614962568578, 0.92
1614962569663, "5190-3384-3464-1139", "AMEX", 6, "Tante_Emma", 48.14, "EUR", "EUR", 1614962569582, 1.0
1614962569727, "5111-7711-8636-7033", "AMEX", 1, "Aus_der_Region", 47.81, "EUR", "EUR", 1614962569582, 1.0
1614962569767, "5133-1917-8100-7119", "AMEX", 14, "BioMarkt", 28.53, "EUR", "EUR", 1614962569582, 1.0
1614962569778, "5187-7470-6313-4043", "Revolut", 13, "BioMarkt", 80.63, "EUR", "EUR", 1614962569582, 1.0
1614962569788, "5181-3274-9582-7954", "Revolut", 1, "Aus_der_Region", 0.95, "EUR", "EUR", 1614962569582, 1.0
1614962569527, "5132-4145-9646-9902", "Maestro", 8, "Aus_der_Region", 6.46, "CHF", "EUR", 1614962568578, 0.92
1614962569621, "5160-7580-1096-1257", "Maestro", 7, "Aus_der_Region", 17.17, "CHF", "EUR", 1614962568578, 0.92
1614962569652, "5132-6188-5786-7147", "Revolut", 0, "Tante_Emma", 30.79, "CHF", "EUR", 1614962568578, 0.92
1614962569858, "5190-7887-6802-3353", "MasterCard", 4, "BioMarkt", 8.02, "CHF", "EUR", 1614962568578, 0.92
1614962569934, "5111-7468-1734-6689", "AMEX", 14, "BioMarkt", 20.52, "CHF", "EUR", 1614962568578, 0.92
1614962569817, "5155-2000-3718-3093", "AMEX", 11, "Shop_am_Eck", 24.99, "EUR", "EUR", 1614962569582, 1.0
1614962569889, "5192-8612-3710-9546", "Visa", 9, "Aus_der_Region", 0.88, "EUR", "EUR", 1614962569582, 1.0
1614962570106, "5125-2705-2244-4132", "MasterCard", 6, "Tante_Emma", 40.13, "EUR", "USD", 1614962571588, 1.04
1614962570283, "5110-8037-8415-1309", "Diners Club", 5, "Tante_Emma", 59.42, "EUR", "USD", 1614962571588, 1.04
1614962570537, "5111-2637-5222-1922", "Revolut", 6, "Tante_Emma", 20.36, "EUR", "USD", 1614962571588, 1.04
1614962570581, "5178-2779-1205-6226", "MasterCard", 9, "Aus_der_Region", 52.08, "EUR", "USD", 1614962571588, 1.04
1614962570678, "5175-8906-9784-1194", "Diners Club", 13, "BioMarkt", 7.98, "EUR", "USD", 1614962571588, 1.04
1614962570737, "5148-8257-6912-3614", "Visa", 11, "Shop_am_Eck", 17.08, "EUR", "USD", 1614962571588, 1.04
1614962570913, "5141-6993-9634-9865", "Maestro", 13, "BioMarkt", 73.6, "EUR", "USD", 1614962571588, 1.04
1614962570974, "5138-2159-9640-1203", "Diners Club", 15, "BioMarkt", 9.43, "EUR", "USD", 1614962571588, 1.04
1614962571008, "5119-1029-9958-8886", "MasterCard", 14, "BioMarkt", 29.24, "EUR", "USD", 1614962571588, 1.04
1614962571727, "5171-6409-9590-7037", "Diners Club", 14, "BioMarkt", 58.29, "EUR", "USD", 1614962571588, 1.04
1614962571739, "5122-6669-1556-2878", "Revolut", 11, "Shop_am_Eck", 2.02, "EUR", "USD", 1614962571588, 1.04
1614962571890, "5173-6326-6826-4824", "Maestro", 7, "Aus_der_Region", 42.99, "EUR", "USD", 1614962571588, 1.04
1614962569990, "5129-1942-2882-9911", "Revolut", 9, "Aus_der_Region", 25.38, "CHF", "USD", 1614962570586, 1.06
1614962570157, "5118-9957-7466-3512", "MasterCard", 15, "BioMarkt", 27.78, "CHF", "USD", 1614962570586, 1.06
1614962570167, "5150-9193-1208-9877", "Maestro", 2, "Shop_am_Eck", 63.14, "CHF", "USD", 1614962570586, 1.06
1614962570207, "5178-1736-8170-2566", "Diners Club", 9, "Aus_der_Region", 61.22, "CHF", "USD", 1614962570586, 1.06
1614962570324, "5131-1090-9699-5169", "Revolut", 8, "Aus_der_Region", 74.93, "CHF", "USD", 1614962570586, 1.06
1614962570335, "5130-2015-9627-5165", "Visa", 14, "BioMarkt", 50.11, "CHF", "USD", 1614962570586, 1.06
1614962570345, "5181-1161-4435-3066", "AMEX", 2, "Shop_am_Eck", 65.58, "CHF", "USD", 1614962570586, 1.06
1614962570367, "5125-2551-2179-1205", "Visa", 2, "Shop_am_Eck", 36.24, "CHF", "USD", 1614962570586, 1.06
1614962570399, "5194-1574-1756-9867", "Maestro", 9, "Aus_der_Region", 73.37, "CHF", "USD", 1614962570586, 1.06
1614962570687, "5191-7462-2342-3532", "Maestro", 3, "SihlCity", 37.72, "CHF", "USD", 1614962570586, 1.06
1614962570698, "5189-2055-8943-3213", "Revolut", 7, "Aus_der_Region", 57.88, "CHF", "USD", 1614962570586, 1.06
1614962570758, "5157-3192-5997-2893", "Diners Club", 4, "BioMarkt", 22.19, "CHF", "USD", 1614962570586, 1.06
1614962570799, "5125-1736-9652-4781", "MasterCard", 15, "BioMarkt", 27.71, "CHF", "USD", 1614962570586, 1.06
1614962570985, "5196-9332-6063-4432", "Visa", 14, "BioMarkt", 39.5, "CHF", "USD", 1614962570586, 1.06
1614962571116, "5188-4455-4456-9277", "Visa", 6, "Tante_Emma", 33.33, "CHF", "USD", 1614962570586, 1.06
1614962571137, "5129-8465-4298-9391", "Diners Club", 1, "Aus_der_Region", 64.72, "CHF", "USD", 1614962570586, 1.06
1614962571212, "5114-5001-8763-1206", "Revolut", 2, "Shop_am_Eck", 84.13, "CHF", "USD", 1614962570586, 1.06
1614962571296, "5134-9194-1427-4436", "Revolut", 5, "Tante_Emma", 39.19, "CHF", "USD", 1614962570586, 1.06
1614962571328, "5146-6536-7873-6740", "Maestro", 2, "Shop_am_Eck", 4.46, "CHF", "USD", 1614962570586, 1.06
1614962571350, "5114-6015-9523-2780", "MasterCard", 6, "Tante_Emma", 14.93, "CHF", "USD", 1614962570586, 1.06
1614962571391, "5149-2718-2908-5796", "MasterCard", 8, "Aus_der_Region", 44.74, "CHF", "USD", 1614962570586, 1.06
1614962571402, "5185-4458-4692-6290", "Maestro", 9, "Aus_der_Region", 29.36, "CHF", "USD", 1614962570586, 1.06
1614962571491, "5148-4143-4310-8441", "Maestro", 4, "BioMarkt", 28.1, "CHF", "USD", 1614962570586, 1.06
1614962571675, "5194-9853-4022-9315", "Maestro", 8, "Aus_der_Region", 39.79, "CHF", "USD", 1614962570586, 1.06
1614962571716, "5153-7940-4782-5234", "Revolut", 12, "BioMarkt", 47.55, "CHF", "USD", 1614962570586, 1.06
1614962571795, "5195-4198-8734-3166", "AMEX", 14, "BioMarkt", 82.87, "CHF", "USD", 1614962570586, 1.06
1614962571933, "5187-4378-9921-2382", "MasterCard", 9, "Aus_der_Region", 73.71, "EUR", "EUR", 1614962572592, 1.0
1614962572021, "5114-7070-7923-9091", "AMEX", 3, "SihlCity", 16.08, "EUR", "EUR", 1614962572592, 1.0
1614962571999, "5162-1499-3464-9760", "MasterCard", 1, "Aus_der_Region", 57.67, "USD", "USD", 1614962573597, 1.0
1614962572146, "5135-4024-8723-9157", "Revolut", 5, "Tante_Emma", 75.9, "USD", "USD", 1614962573597, 1.0
1614962572268, "5158-7826-1981-6516", "Revolut", 3, "SihlCity", 77.2, "USD", "USD", 1614962573597, 1.0
1614962572331, "5194-9815-1075-2580", "Diners Club", 15, "BioMarkt", 52.67, "USD", "USD", 1614962573597, 1.0
1614962572186, "5121-1146-8286-5458", "Maestro", 10, "Aus_der_Region", 16.47, "EUR", "EUR", 1614962572592, 1.0
1614962572205, "5150-4910-8481-2420", "Visa", 1, "Aus_der_Region", 78.6, "EUR", "EUR", 1614962572592, 1.0
1614962572468, "5126-8857-5888-6778", "AMEX", 0, "Tante_Emma", 28.87, "EUR", "EUR", 1614962572592, 1.0
1614962572373, "5144-5432-4559-4286", "Diners Club", 5, "Tante_Emma", 12.94, "USD", "USD", 1614962573597, 1.0
1614962572447, "5132-3417-2346-5806", "Revolut", 3, "SihlCity", 29.61, "USD", "USD", 1614962573597, 1.0
1614962572458, "5184-7935-2574-7510", "Revolut", 7, "Aus_der_Region", 31.97, "USD", "USD", 1614962573597, 1.0
1614962572500, "5128-8918-8916-9868", "AMEX", 9, "Aus_der_Region", 5.59, "EUR", "EUR", 1614962572592, 1.0
1614962572602, "5165-7932-4381-6511", "Revolut", 0, "Tante_Emma", 73.86, "EUR", "EUR", 1614962572592, 1.0
1614962572917, "5121-9313-2844-9775", "Visa", 12, "BioMarkt", 57.35, "EUR", "EUR", 1614962572592, 1.0
1614962572572, "5155-9570-8634-6879", "Revolut", 4, "BioMarkt", 14.76, "USD", "USD", 1614962573597, 1.0
1614962572790, "5163-1559-9652-3983", "MasterCard", 12, "BioMarkt", 63.13, "USD", "USD", 1614962573597, 1.0
1614962573004, "5182-9071-2844-6669", "MasterCard", 11, "Shop_am_Eck", 16.92, "EUR", "EUR", 1614962572592, 1.0
1614962573068, "5159-7543-4547-3286", "Maestro", 9, "Aus_der_Region", 43.58, "EUR", "EUR", 1614962572592, 1.0
1614962572863, "5174-4282-7186-4633", "AMEX", 3, "SihlCity", 77.24, "USD", "USD", 1614962573597, 1.0
1614962573080, "5150-9947-1987-8276", "Maestro", 8, "Aus_der_Region", 83.23, "EUR", "EUR", 1614962572592, 1.0
1614962573132, "5143-1820-8740-2823", "Maestro", 15, "BioMarkt", 1.45, "EUR", "EUR", 1614962572592, 1.0
1614962573015, "5189-4118-3237-2109", "Maestro", 11, "Shop_am_Eck", 57.48, "USD", "USD", 1614962573597, 1.0
1614962573090, "5149-6893-7947-4107", "Diners Club", 5, "Tante_Emma", 2.99, "USD", "USD", 1614962573597, 1.0
1614962573110, "5187-1916-4541-7100", "MasterCard", 4, "BioMarkt", 16.4, "USD", "USD", 1614962573597, 1.0
1614962573152, "5115-5924-7874-3633", "Diners Club", 15, "BioMarkt", 54.86, "USD", "USD", 1614962573597, 1.0
1614962573396, "5114-3495-5878-4745", "AMEX", 10, "Aus_der_Region", 20.61, "EUR", "EUR", 1614962572592, 1.0
1614962573563, "5151-2760-3922-1973", "Diners Club", 0, "Tante_Emma", 39.92, "EUR", "EUR", 1614962572592, 1.0
1614962573602, "5128-9728-3580-9326", "Revolut", 3, "SihlCity", 21.62, "EUR", "EUR", 1614962572592, 1.0
1614962573633, "5149-6139-5440-6446", "Diners Club", 2, "Shop_am_Eck", 8.9, "EUR", "EUR", 1614962572592, 1.0
1614962573912, "5185-6705-9212-7391", "AMEX", 15, "BioMarkt", 15.42, "EUR", "EUR", 1614962572592, 1.0
1614962573247, "5171-6532-6742-4878", "Maestro", 1, "Aus_der_Region", 69.88, "USD", "USD", 1614962573597, 1.0
1614962573345, "5179-1766-6940-2983", "Revolut", 2, "Shop_am_Eck", 44.13, "USD", "USD", 1614962573597, 1.0
1614962573427, "5157-7753-8524-5722", "Diners Club", 4, "BioMarkt", 18.02, "USD", "USD", 1614962573597, 1.0
1614962573573, "5182-2351-8122-5774", "MasterCard", 3, "SihlCity", 36.74, "USD", "USD", 1614962573597, 1.0
1614962573749, "5152-4896-5266-9063", "MasterCard", 6, "Tante_Emma", 36.1, "USD", "USD", 1614962573597, 1.0
1614962573758, "5156-1978-9707-4153", "AMEX", 12, "BioMarkt", 76.76, "USD", "USD", 1614962573597, 1.0
1614962573781, "5179-3582-4958-2438", "Visa", 5, "Tante_Emma", 20.38, "USD", "USD", 1614962573597, 1.0
1614962573802, "5156-9016-5032-6246", "Visa", 0, "Tante_Emma", 59.21, "USD", "USD", 1614962573597, 1.0
1614962573813, "5157-6252-1571-6044", "MasterCard", 10, "Aus_der_Region", 46.58, "USD", "USD", 1614962573597, 1.0
1614962573878, "5148-5658-5472-3842", "Maestro", 1, "Aus_der_Region", 23.99, "USD", "USD", 1614962573597, 1.0
1614962573965, "5125-6627-5571-5387", "Maestro", 5, "Tante_Emma", 56.03, "USD", "USD", 1614962573597, 1.0
1614962574008, "5155-1741-1978-9087", "Revolut", 15, "BioMarkt", 52.45, "USD", "CHF", 1614962575608, 1.09
1614962573997, "5120-8143-8771-2144", "AMEX", 0, "Tante_Emma", 44.38, "EUR", "USD", 1614962574602, 0.92
1614962574038, "5117-1540-2727-4478", "Diners Club", 8, "Aus_der_Region", 80.16, "USD", "CHF", 1614962575608, 1.09
1614962574087, "5131-8678-5553-4041", "Visa", 5, "Tante_Emma", 64.98, "USD", "CHF", 1614962575608, 1.09
1614962574098, "5136-4935-9134-1127", "AMEX", 5, "Tante_Emma", 38.08, "USD", "CHF", 1614962575608, 1.09
1614962574149, "5120-8192-6709-9931", "AMEX", 15, "BioMarkt", 66.95, "USD", "CHF", 1614962575608, 1.09
1614962574161, "5121-7948-2277-1995", "Revolut", 4, "BioMarkt", 22.81, "USD", "CHF", 1614962575608, 1.09
1614962574346, "5195-8153-8847-7136", "Revolut", 2, "Shop_am_Eck", 7.05, "EUR", "USD", 1614962574602, 0.92
1614962574408, "5171-5856-9365-5025", "Revolut", 1, "Aus_der_Region", 73.18, "EUR", "USD", 1614962574602, 0.92
1614962574497, "5198-6217-8558-4633", "MasterCard", 7, "Aus_der_Region", 29.88, "EUR", "USD", 1614962574602, 0.92
1614962574608, "5117-5931-2076-1461", "AMEX", 6, "Tante_Emma", 77.79, "EUR", "USD", 1614962574602, 0.92
1614962574172, "5146-4923-4554-5611", "Diners Club", 9, "Aus_der_Region", 11.01, "USD", "CHF", 1614962575608, 1.09
1614962574827, "5117-3707-3188-5941", "Diners Club", 0, "Tante_Emma", 63.74, "EUR", "USD", 1614962574602, 0.92
1614962574182, "5190-6031-6954-6635", "Revolut", 9, "Aus_der_Region", 61.47, "USD", "CHF", 1614962575608, 1.09
1614962574221, "5125-5315-7950-4939", "MasterCard", 1, "Aus_der_Region", 33.63, "USD", "CHF", 1614962575608, 1.09
1614962574230, "5127-8947-2239-9751", "Revolut", 2, "Shop_am_Eck", 12.95, "USD", "CHF", 1614962575608, 1.09
1614962574868, "5129-8541-5058-4333", "MasterCard", 2, "Shop_am_Eck", 36.08, "EUR", "USD", 1614962574602, 0.92
1614962574891, "5159-8568-5852-7131", "Revolut", 5, "Tante_Emma", 34.06, "EUR", "USD", 1614962574602, 0.92
1614962574998, "5190-9208-3859-5867", "MasterCard", 8, "Aus_der_Region", 35.55, "EUR", "USD", 1614962574602, 0.92
1614962574252, "5157-2287-4340-9870", "Revolut", 9, "Aus_der_Region", 50.0, "USD", "CHF", 1614962575608, 1.09
1614962574375, "5166-4587-9511-1429", "Diners Club", 6, "Tante_Emma", 24.12, "USD", "CHF", 1614962575608, 1.09
1614962575008, "5115-6755-4261-1753", "MasterCard", 11, "Shop_am_Eck", 59.28, "EUR", "USD", 1614962574602, 0.92
1614962575060, "5115-7229-4285-1346", "Diners Club", 9, "Aus_der_Region", 81.94, "EUR", "USD", 1614962574602, 0.92
1614962575349, "5177-4024-4767-8701", "MasterCard", 2, "Shop_am_Eck", 49.9, "EUR", "USD", 1614962574602, 0.92
1614962574418, "5178-2066-4907-7992", "Maestro", 1, "Aus_der_Region", 42.29, "USD", "CHF", 1614962575608, 1.09
1614962574641, "5185-4015-5425-1417", "MasterCard", 12, "BioMarkt", 84.05, "USD", "CHF", 1614962575608, 1.09
1614962574697, "5184-9535-3592-8053", "MasterCard", 6, "Tante_Emma", 78.19, "USD", "CHF", 1614962575608, 1.09
1614962574708, "5152-9734-9077-4563", "Diners Club", 12, "BioMarkt", 68.47, "USD", "CHF", 1614962575608, 1.09
1614962574773, "5112-8659-7045-9009", "Maestro", 0, "Tante_Emma", 35.33, "USD", "CHF", 1614962575608, 1.09
1614962574857, "5123-8256-9211-9197", "Revolut", 1, "Aus_der_Region", 74.44, "USD", "CHF", 1614962575608, 1.09
1614962575038, "5139-7860-3165-3708", "Visa", 12, "BioMarkt", 7.48, "USD", "CHF", 1614962575608, 1.09
1614962575093, "5170-2397-1019-2982", "MasterCard", 10, "Aus_der_Region", 1.92, "USD", "CHF", 1614962575608, 1.09
1614962575358, "5152-2704-4081-2513", "Diners Club", 9, "Aus_der_Region", 1.5, "EUR", "USD", 1614962574602, 0.92
1614962575369, "5184-4048-5069-1005", "Maestro", 15, "BioMarkt", 21.59, "EUR", "USD", 1614962574602, 0.92
1614962575391, "5196-3166-9403-1158", "Maestro", 10, "Aus_der_Region", 82.26, "EUR", "USD", 1614962574602, 0.92
1614962575549, "5167-8825-7257-3826", "Diners Club", 6, "Tante_Emma", 49.39, "EUR", "USD", 1614962574602, 0.92
1614962575571, "5150-7035-2201-2493", "MasterCard", 13, "BioMarkt", 51.74, "EUR", "USD", 1614962574602, 0.92
1614962575622, "5116-1327-6552-1658", "Revolut", 9, "Aus_der_Region", 80.58, "EUR", "USD", 1614962574602, 0.92
1614962575201, "5166-7365-1759-5317", "AMEX", 4, "BioMarkt", 79.19, "USD", "CHF", 1614962575608, 1.09
1614962575723, "5184-1763-7823-3467", "Diners Club", 14, "BioMarkt", 34.21, "EUR", "USD", 1614962574602, 0.92
1614962575212, "5151-9098-9161-5468", "Maestro", 14, "BioMarkt", 70.55, "USD", "CHF", 1614962575608, 1.09
1614962575265, "5144-7758-9405-6962", "Revolut", 0, "Tante_Emma", 38.22, "USD", "CHF", 1614962575608, 1.09
1614962575296, "5159-6948-5808-5818", "Visa", 3, "SihlCity", 12.12, "USD", "CHF", 1614962575608, 1.09
